ROWS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
dperk	0.05758	0.05086	0.04573	0.04085	0.03666	0.03278	0.02993	0.02951	0.02970	0.03162	0.03335	0.03394	0.03330	0.03314	0.03042	0.02901	0.02721	0.02759	0.02658	0.02706	0.02904	0.03404	0.04706	0.07325	0.11183	0.17570	0.25942	0.36012	0.47202	0.58877	0.70187	0.80147	0.88228	0.93568	0.97333	0.96954	0.93882	0.88267	0.80280	0.70215	0.59393	0.47712	0.36428	0.26973	0.19159	0.13271	0.09714	0.07541	0.06214	0.05730	0.05819	0.06227	0.07254	0.09333	0.11687	0.16370	0.23392	0.31734	0.42163	0.55515	0.68662	0.80094	0.90138	0.96729	0.99941	1.00000	0.97935	0.93249	0.85984	0.75084	0.62317	0.49053	0.35951	0.24994	0.16541	0.10606	0.06458	0.04121	0.02778	0.02271	0.02318	0.02697	0.03605	0.04517	0.05290	0.05943	0.06399	0.06587	0.06514	0.06494	0.06322	0.06212	0.06111	0.06246	0.06372	0.06514	0.06504	0.06361	0.06155	0.05781
