ROWS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ind	0.03165	0.01621	0.02029	0.01979	0.01734	0.01604	0.02261	0.01777	0.01955	0.01695	0.02247	0.02037	0.02387	0.01941	0.02289	0.02776	0.03704	0.02788	0.02541	0.03206	0.05146	0.08756	0.15476	0.21231	0.31399	0.50973	0.73142	0.94486	1.00000	0.85294	0.49745	0.28499	0.16029	0.06027	0.06547	0.05213	0.03979	0.03893	0.03986	0.04017	0.06148	0.03817	0.03774	0.03404	0.03628	0.03870	0.03717	0.02340	0.01787	0.03103	0.02354	0.02673	0.03697	0.03226	0.03983	0.03627	0.03049	0.02857	0.03033	0.06844	0.02716	0.03944	0.04081	0.03592	0.05371	0.04429	0.05253	0.12002	0.17115	0.29873	0.46641	0.64845	0.85700	0.97480	0.81875	0.54564	0.28446	0.09792	0.04900	0.03087	0.02470	0.02184	0.02449	0.02073	0.02016	0.02295	0.01973	0.01583	0.01757	0.01914	0.01675	0.01851	0.01710	0.01574	0.01739	0.01428	0.01569	0.01686	0.01535	0.02009
